"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (g)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Minimum Quantity","Maximum Quantity","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default"
"ad9ba520-fb3e-11eb-8466-3f1069e73794","simple","RS2786","Rich Yellow and Blue Color Designer Silk Saree","1","","visible","","Are you searching for a wedding Rich Yellow and Blue Color Designer Silk Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> <span>Saree Fabric :Â Silk</span><br><span>Blouse Fabric :Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed linen Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ad9ba520-fb3e-11eb-8466-3f1069e73794/16288307327029.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ada45e90-fb3e-11eb-a200-8563ae6263b6","simple","RS1509","Pretty Orange Color Designer Silk Saree","1","","visible","","Don't forget to match the Pretty Orange Color Designer Silk Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> <span>Saree Fabric :Â Silk</span><br><span>Blouse Fabric :Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed linen Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ada45e90-fb3e-11eb-a200-8563ae6263b6/16288307335231.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adafb7f0-fb3e-11eb-81b7-4328c8ef5aee","simple","RS1922","Pretty Green Color Designer Silk Saree","1","","visible","","Are you searching for a wedding Pretty Green Color Designer Silk Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> <span>Saree Fabric :Â Silk</span><br><span>Blouse Fabric :Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed linen Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/adafb7f0-fb3e-11eb-81b7-4328c8ef5aee/16288307331349.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adbc2cf0-fb3e-11eb-a34d-5bed33d2be7c","simple","RS2574","Pretty Wear Green Color South Silk Designer Saree","1","","visible","","Embrace a Royal Heritage with Pretty Wear Green Color South Silk Designer Saree and look elegant. A premier SOUTH collection, like Kanchipuram, the lustrous SOUTH SILK SAREES comes as a gift from Tamil Nadu. Combined with soft zari from Gujarat, what colours and patterns do you wish for? Plain or Printed? Vigorous temple border saree illustrations and floral designs catch the eye. Honoured globally, they charm Indian weddings. Order online. <br> <br><p><span>Color : Green</span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span></p><p>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.</p>","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/adbc2cf0-fb3e-11eb-a34d-5bed33d2be7c/16288307347198.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adcc7f30-fb3e-11eb-8164-f178891a0c73","simple","RS3208","Rich Yellow and Pink Color Silk Designer Saree","1","","visible","","Rich Yellow and Pink Color Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> <span>Saree Fabric :Â  SilkÂ </span><br><span>Blouse Fabric : SilkÂ </span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/adcc7f30-fb3e-11eb-8164-f178891a0c73/16288307356518.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"add51070-fb3e-11eb-8425-0dbd8a019424","simple","RS1375","Pink and Orange Color Designer Embroidery Work Saree","1","","visible","","Are you searching for a wedding Pink and Orange Color Designer Embroidery Work Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> Color : Pink And Orange<br>Saree Fabric : Georgette And Net<br>Blouse Fabric : Metty Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/add51070-fb3e-11eb-8425-0dbd8a019424/16288307364727.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adde4e40-fb3e-11eb-908f-175c63402a60","simple","RS2554","Rich Yellow Color Designer Silk Saree","1","","visible","","Don't forget to match the Rich Yellow Color Designer Silk Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> <span>Saree Fabric :Â Silk</span><br><span>Blouse Fabric :Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed linen Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/adde4e40-fb3e-11eb-908f-175c63402a60/16288307372263.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adeb7670-fb3e-11eb-9afa-2743f1d3a688","simple","RS3048","Rich Black Color Silk Designer Saree","1","","visible","","Rich Black Color Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> <span>Saree Fabric :Â  SilkÂ </span><br><span>Blouse Fabric : SilkÂ </span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/adeb7670-fb3e-11eb-9afa-2743f1d3a688/16288307386759.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adfa33b0-fb3e-11eb-8dcd-c931c5714bde","simple","RS1482","Rich Red Color Designer Silk Saree","1","","visible","","Don't forget to match the Rich Red Color Designer Silk Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> <span>Color : RedÂ </span><br><span>Saree Fabric :Â Silk</span><br><span>Blouse Fabric :Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed linen Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/adfa33b0-fb3e-11eb-8dcd-c931c5714bde/16288307387573.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae08e4c0-fb3e-11eb-bd9c-f19ce0d934e8","simple","5190000000000","Party Wear Sea Green Designer Georgette Saree With Designer Printed Blouse","1","","visible","","Graceful Sea Green Designer Georgette Saree With Designer Printed Blouse. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> <span>Saree Color : Sea Green<br>S</span>aree Fabric : Georgette<br>Blouse Fabric : Printed<br>Saree Size : 5.5 Mtr<br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae08e4c0-fb3e-11eb-bd9c-f19ce0d934e8/16288307392045.png, http://shopify.test/storage/1/images/ae08e4c0-fb3e-11eb-bd9c-f19ce0d934e8/16288307408725.png, http://shopify.test/storage/1/images/ae08e4c0-fb3e-11eb-bd9c-f19ce0d934e8/16288307409342.png, http://shopify.test/storage/1/images/ae08e4c0-fb3e-11eb-bd9c-f19ce0d934e8/16288307411722.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae193090-fb3e-11eb-8834-5db02af9dbab","simple","RS1010","Pretty Maroon Color Soft Silk Designer Saree","1","","visible","","Are you searching for a wedding Pretty Maroon Color Soft Silk Designer Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> <span>Color :Â  Maroon</span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae193090-fb3e-11eb-8834-5db02af9dbab/16288307427829.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae292ec0-fb3e-11eb-a971-abd934e16ce6","simple","RS1019","Pretty Multi Color Soft Silk Designer Saree","1","","visible","","Don't forget to match the Pretty Multi Color Soft Silk Designer Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> Color: multiÂ <br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae292ec0-fb3e-11eb-a971-abd934e16ce6/16288307429563.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae396670-fb3e-11eb-94a8-396bcab66175","simple","RS1087","Pleasant Multi Color Soft Silk Designer Saree","1","","visible","","Dress in your favorite Pleasant Multi Color Soft Silk Designer Saree! Look at your ethnic best. Choose from a wide variety of Online. Ornate or traditional, elegant, and chic, DESIGNER SAREES have no boundaries. Culturally rich, Indian designer sarees fuse traditions and cultures. Combinations of regional Kundan and Zari with modern appliquÃ© and sequins create a sizzling DESIGNER SAREE. <br> <br> Color : MultiÂ <br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae396670-fb3e-11eb-94a8-396bcab66175/16288307433227.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae45a300-fb3e-11eb-8b4f-931e8d4cf717","simple","RS1106","Rich Sky Blue Color Soft Silk Designer Saree","1","","visible","","Don't forget to match the Rich Sky Blue Color Soft Silk Designer Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> <span>Color : Sky Blue</span><br><span>Saree Fabric :Â Soft SilkÂ </span><br><span>Blouse Fabric : Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae45a300-fb3e-11eb-8b4f-931e8d4cf717/16288307444575.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae529d80-fb3e-11eb-9142-a7064657f2c1","simple","RS1112","Rich Orange Color Soft Silk Designer Saree","1","","visible","","Wear from south collection traditional Rich Orange Color Soft Silk Designer Saree and look beautiful. All the way from Murshidabad in Bengal, this national award winner depicts Ramayana and Mahabharata scenes on the printed pallu. Made of the silkworm cocoon, these heavenly plain, soft saree go through polishing after weaving. You need to wear these Kanchipuram sarees to experience the divine impact. Browse and buy SOUTH SILK SAREES online. <br> <br><span>Color : Orange</span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae529d80-fb3e-11eb-9142-a7064657f2c1/16288307458381.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae5ab660-fb3e-11eb-bcae-a358b1b26389","simple","RS1130","Rich Multi Color Soft Silk Designer Saree","1","","visible","","Rich Multi Color Soft Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> Color : MultiÂ <br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae5ab660-fb3e-11eb-bcae-a358b1b26389/16288307451575.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae65b930-fb3e-11eb-b9d2-f98eb7bcbca4","simple","RS1282","Pretty Cream and Pink Color Soft Silk Designer Saree","1","","visible","","Pretty Cream and Pink Color Soft Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> Color :Â  Â Cream And Pink<br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae65b930-fb3e-11eb-b9d2-f98eb7bcbca4/16288307462084.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae6fe6f0-fb3e-11eb-85de-3b676b013df2","simple","RS1360","Pretty Red and Green Color Soft Silk Designer Saree","1","","visible","","Dress in your favorite Pretty Red and Green Color Soft Silk Designer Saree! Look at your ethnic best. Choose from a wide variety of Online. Ornate or traditional, elegant, and chic, DESIGNER SAREES have no boundaries. Culturally rich, Indian designer sarees fuse traditions and cultures. Combinations of regional Kundan and Zari with modern appliquÃ© and sequins create a sizzling DESIGNER SAREE. <br> <br> <span>Color :Â Red And GreenÂ </span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae6fe6f0-fb3e-11eb-85de-3b676b013df2/16288307479963.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae774480-fb3e-11eb-85f3-ffa65bc0ccaf","simple","RS1415","Pretty Multi Color Soft Silk Designer Saree","1","","visible","","Cities that make the best Pretty Multi Color Soft Silk Designer Saree. Indian designer sarees make you feel on top of the world. Get them conveniently Online. Mumbai makes alluring DESIGNER SAREES according to the sensational likes of Bollywood. The Hyderabad DESIGNER SAREE contains court images of the Mughal period. Bangalore silk with gold thread fascinates too. <br> <br> Color : Multy<span><br>S</span>aree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae774480-fb3e-11eb-85f3-ffa65bc0ccaf/16288307484498.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae7e8670-fb3e-11eb-89aa-69f010b09a17","simple","RS1569","Rich Red Color Soft Silk Designer Saree","1","","visible","","Rich Red Color Soft Silk Designer Saree in pretty silk, satin, chiffon, velvet. Indian designer sarees use khadi, jute too. Which materials, colors, and designs do you prefer? Hand-woven DESIGNER SAREES hold unique appeal with intricate designs, suitable for festivals. Choose from dazzling simple designs or embroidered with stones and beads. Search for DESIGNER SAREES Online. <br> <br> <span>Color : Red</span><br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae7e8670-fb3e-11eb-89aa-69f010b09a17/16288307498222.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae8575a0-fb3e-11eb-92a9-1f528bb93585","simple","RS1618","Rich Black & Red Color Soft Silk Designer Saree","1","","visible","","Are you searching for a wedding Rich Black &amp; Red Color Soft Silk Designer Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> <span>Color :Â  Black &amp; Red</span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae8575a0-fb3e-11eb-92a9-1f528bb93585/16288307494772.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae8c4210-fb3e-11eb-ad1d-1d146ffc255a","simple","RS1659","Rich Baby Pink Color Soft Silk Designer Saree","1","","visible","","Are you searching for a wedding Rich Baby Pink Color Soft Silk Designer Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> <span><br>S</span>aree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr<br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/ae8c4210-fb3e-11eb-ad1d-1d146ffc255a/16288307518199.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aea00f80-fb3e-11eb-891e-23257f831b0c","simple","RS1695","Pretty Yellow Color Soft Silk Designer Saree","1","","visible","","Don't forget to match the Pretty Yellow Color Soft Silk Designer Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> <span>Color : Yellow</span><br><span>Saree Fabric : Soft Silk</span><br><span>Blouse Fabric :Â </span><span>Soft Silk</span><br><span>Saree Size : 5.5 MtrÂ </span><br><span>Blouse Size : 0.80 Mtr</span><br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aea00f80-fb3e-11eb-891e-23257f831b0c/16288307526031.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aea9dd30-fb3e-11eb-93c2-cf7ad173ea73","simple","RS1750","Pleasant Rama Color Soft Silk Designer Saree","1","","visible","","Are you searching for a wedding Pleasant Rama Color Soft Silk Designer Saree? Trendy multi-colored Indian designer sarees are available Online. Some prefer the traditional red or black for evening wear. Fusions of the conventional with western designs result in amazing DESIGNER SAREES. Suiting all ages and occasions, browse through the extensive collection. Fancy makes cool choices. <br> <br> Color : RamaÂ <br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aea9dd30-fb3e-11eb-93c2-cf7ad173ea73/16288307527455.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aeb46980-fb3e-11eb-b1d4-7563ffa97d84","simple","RS1796","Radiant Purple Color Soft Silk Designer Saree","1","","visible","","Dress in your favorite Radiant Purple Color Soft Silk Designer Saree! Look at your ethnic best. Choose from a wide variety of Online. Ornate or traditional, elegant, and chic, DESIGNER SAREES have no boundaries. Culturally rich, Indian designer sarees fuse traditions and cultures. Combinations of regional Kundan and Zari with modern appliquÃ© and sequins create a sizzling DESIGNER SAREE. <br> <br> Color : purpleÂ <br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aeb46980-fb3e-11eb-b1d4-7563ffa97d84/16288307532890.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aebc9c20-fb3e-11eb-936e-b9dd82101225","simple","RS1991","Pretty Parrot Color Soft Silk Designer Saree","1","","visible","","Don't forget to match the Pretty Parrot Color Soft Silk Designer Saree with the right jewelry and accessories. Indian designer sarees with gold thread would match gold ornaments, and white beads match pearls. Amazing DESIGNER SAREE shades and designs, famous internationally, are just what you need. Plan the shopping Online for smart selections. DESIGNER SAREES present vast choices. <br> <br> Color: ParrotÂ <br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aebc9c20-fb3e-11eb-936e-b9dd82101225/16288307547145.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aec474b0-fb3e-11eb-ad50-6f0b96dd0286","simple","RS2146","Pretty Peach Color Soft Silk Designer Saree","1","","visible","","Wear from south collection traditional Pretty Peach Color Soft Silk Designer Saree and look beautiful. All the way from Murshidabad in Bengal, this national award winner depicts Ramayana and Mahabharata scenes on the printed pallu. Made of the silkworm cocoon, these heavenly plain, soft saree go through polishing after weaving. You need to wear these Kanchipuram sarees to experience the divine impact. Browse and buy SOUTH SILK SAREES online. <br> <br><span>Color : PeachÂ </span><br>Saree Fabric : Soft Silk<br>Blouse Fabric : Soft Silk<br>Saree Size : 5.5 Mtr <br>Blouse Size : 0.80 Mtr<br><br>Product color may slightly vary due to photoshoot. This Image is reference Purpose Only. This is printed Silk Saree come with matching blouse. It perfect for both wedding wear and occasion wear.","","","taxable","","1","1","","","","","","","","1","","999","1599","","Designer Saree","","http://shopify.test/storage/1/images/aec474b0-fb3e-11eb-ad50-6f0b96dd0286/16288307546448.png","","","","","","","","","","","","","","","","","","","","","","","","","",""
